Time (s);Ref Orientation;;;;IMU Acceleration;;;IMU Gyroscope;;;IMU Magnetometer;;;
;W;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;
0.4;0.9999782;0.00298623;0.001281403;0.005749716;-0.02480371;0.05873311;9.809793;0.03054729;0.01312487;0.05871395;-0.3386989;0.2065875;-0.917935
0.41;0.9999759;0.003138962;0.001347028;0.00604328;-0.02605586;0.06174466;9.809771;0.03130278;0.01345119;0.06015573;-0.3384572;0.2065058;-0.9180425
0.42;0.9999734;0.003295471;0.001414284;0.006344051;-0.02733732;0.06483145;9.809748;0.03205766;0.01377739;0.06159559;-0.3382095;0.206422;-0.9181527
0.43;0.9999708;0.003455753;0.001483171;0.006652021;-0.02864794;0.06799346;9.809723;0.03281192;0.01410345;0.06303348;-0.3379559;0.2063359;-0.9182654
0.44;0.999968;0.003619806;0.001553688;0.006967179;-0.02998757;0.0712307;9.809696;0.03356555;0.01442937;0.06446935;-0.3376963;0.2062475;-0.9183807
0.45;0.9999649;0.003787626;0.001625835;0.007289515;-0.03135605;0.07454315;9.809667;0.03431853;0.01475514;0.06590317;-0.3374308;0.2061568;-0.9184987
0.46;0.9999617;0.00395921;0.00169961;0.007619019;-0.03275324;0.0779308;9.809636;0.03507085;0.01508077;0.06733487;-0.3371595;0.2060639;-0.9186192
0.47;0.9999582;0.004134555;0.001775014;0.007955681;-0.03417896;0.08139365;9.809603;0.03582248;0.01540626;0.06876442;-0.3368822;0.2059686;-0.9187422
0.48;0.9999545;0.004313657;0.001852046;0.008299488;-0.03563307;0.08493169;9.809568;0.03657343;0.01573159;0.07019177;-0.3365991;0.205871;-0.9188679
0.49;0.9999506;0.004496513;0.001930704;0.008650431;-0.03711538;0.08854491;9.80953;0.03732366;0.01605676;0.07161688;-0.33631;0.2057711;-0.9189961
0.5;0.9999464;0.004683119;0.002010988;0.009008498;-0.03862574;0.0922333;9.80949;0.03807318;0.01638178;0.0730397;-0.3360151;0.2056688;-0.9191268
0.51;0.999942;0.00487347;0.002092897;0.009373677;-0.04016396;0.09599685;9.809448;0.03882196;0.01670663;0.07446018;-0.3357144;0.2055642;-0.9192602
0.52;0.9999373;0.005067565;0.00217643;0.009745956;-0.04172988;0.09983555;9.809403;0.03956998;0.01703132;0.07587828;-0.3354078;0.2054572;-0.919396
0.53;0.9999323;0.005265398;0.002261587;0.01012532;-0.04332331;0.1037494;9.809356;0.04031724;0.01735585;0.07729396;-0.3350953;0.2053477;-0.9195344
0.54;0.999927;0.005466965;0.002348366;0.01051177;-0.04494407;0.1077384;9.809305;0.04106373;0.0176802;0.07870716;-0.334777;0.2052358;-0.9196753
0.55;0.9999215;0.005672263;0.002436767;0.01090527;-0.04659197;0.1118024;9.809252;0.04180941;0.01800437;0.08011785;-0.3344529;0.2051215;-0.9198187
0.56;0.9999156;0.005881287;0.002526789;0.01130583;-0.04826683;0.1159416;9.809196;0.04255429;0.01832837;0.08152597;-0.334123;0.2050047;-0.9199646
0.57;0.9999094;0.006094034;0.002618431;0.01171343;-0.04996845;0.1201559;9.809137;0.04329835;0.01865219;0.08293149;-0.3337873;0.2048855;-0.920113
0.58;0.9999029;0.006310499;0.002711692;0.01212805;-0.05169663;0.1244452;9.809074;0.04404157;0.01897582;0.08433436;-0.3334458;0.2047637;-0.9202639
0.59;0.999896;0.006530677;0.002806571;0.01254968;-0.05345119;0.1288096;9.809009;0.04478393;0.01929927;0.08573453;-0.3330985;0.2046395;-0.9204173
0.6;0.9998887;0.006754565;0.002903068;0.01297831;-0.05523191;0.133249;9.80894;0.04552543;0.01962253;0.08713195;-0.3327455;0.2045127;-0.9205732
0.61;0.9998811;0.006982157;0.003001181;0.01341392;-0.0570386;0.1377635;9.808867;0.04626605;0.01994559;0.08852659;-0.3323867;0.2043833;-0.9207315
0.62;0.9998732;0.00721345;0.003100909;0.0138565;-0.05887104;0.142353;9.80879;0.04700577;0.02026845;0.0899184;-0.3320221;0.2042514;-0.9208923
0.63;0.9998648;0.007448438;0.003202252;0.01430603;-0.06072902;0.1470174;9.80871;0.04774459;0.02059112;0.09130734;-0.3316519;0.2041168;-0.9210556
0.64;0.999856;0.007687117;0.003305208;0.01476251;-0.06261233;0.1517568;9.808626;0.04848248;0.02091358;0.09269335;-0.3312759;0.2039797;-0.9212212
0.65;0.9998468;0.007929481;0.003409776;0.01522591;-0.06452076;0.1565712;9.808538;0.04921943;0.02123584;0.0940764;-0.3308942;0.2038399;-0.9213893
0.66;0.9998372;0.008175527;0.003515955;0.01569622;-0.06645408;0.1614605;9.808446;0.04995543;0.02155788;0.09545645;-0.3305068;0.2036975;-0.9215599
0.67;0.9998271;0.008425248;0.003623745;0.01617343;-0.06841207;0.1664247;9.80835;0.05069047;0.02187972;0.09683344;-0.3301138;0.2035524;-0.9217328
0.68;0.9998166;0.008678641;0.003733144;0.01665751;-0.0703945;0.1714638;9.808249;0.05142452;0.02220133;0.09820733;-0.329715;0.2034046;-0.9219081
0.69;0.9998056;0.008935699;0.003844151;0.01714846;-0.07240115;0.1765777;9.808143;0.05215758;0.02252273;0.09957808;-0.3293107;0.203254;-0.9220858
0.7;0.9997942;0.009196417;0.003956766;0.01764625;-0.07443179;0.1817665;9.808033;0.05288963;0.02284391;0.1009457;-0.3289006;0.2031008;-0.9222659
0.71;0.9997822;0.009460791;0.004070986;0.01815088;-0.07648617;0.1870301;9.807919;0.05362066;0.02316486;0.10231;-0.328485;0.2029447;-0.9224484
0.72;0.9997697;0.009728814;0.004186811;0.01866232;-0.07856406;0.1923684;9.807799;0.05435065;0.02348558;0.1036711;-0.3280637;0.2027859;-0.9226332
0.73;0.9997568;0.01000048;0.00430424;0.01918055;-0.08066523;0.1977815;9.807674;0.05507959;0.02380607;0.1050288;-0.3276369;0.2026243;-0.9228204
0.74;0.9997432;0.01027579;0.004423271;0.01970557;-0.08278943;0.2032693;9.807544;0.05580746;0.02412632;0.1063832;-0.3272044;0.2024598;-0.9230099
0.75;0.9997292;0.01055473;0.004543903;0.02023735;-0.08493641;0.2088319;9.807409;0.05653425;0.02444634;0.1077342;-0.3267664;0.2022925;-0.9232017
0.76;0.9997145;0.01083729;0.004666136;0.02077588;-0.08710593;0.214469;9.807269;0.05725995;0.02476612;0.1090818;-0.3263229;0.2021224;-0.9233959
0.77;0.9996993;0.01112348;0.004789968;0.02132114;-0.08929773;0.2201809;9.807122;0.05798455;0.02508565;0.1104258;-0.3258738;0.2019493;-0.9235923
0.78;0.9996835;0.01141329;0.004915397;0.0218731;-0.09151156;0.2259673;9.80697;0.05870802;0.02540493;0.1117663;-0.3254192;0.2017733;-0.9237911
0.79;0.9996671;0.0117067;0.005042423;0.02243176;-0.09374716;0.2318282;9.806812;0.05943035;0.02572397;0.1131033;-0.324959;0.2015943;-0.9239921
0.8;0.9996501;0.01200372;0.005171044;0.02299709;-0.09600428;0.2377637;9.806648;0.06015154;0.02604274;0.1144366;-0.3244934;0.2014124;-0.9241954
0.81;0.9996324;0.01230433;0.00530126;0.02356907;-0.09828265;0.2437737;9.806478;0.06087156;0.02636127;0.1157663;-0.3240223;0.2012275;-0.9244009
0.82;0.9996141;0.01260854;0.005433068;0.0241477;-0.100582;0.2498581;9.806302;0.0615904;0.02667953;0.1170923;-0.3235458;0.2010396;-0.9246087
0.83;0.9995952;0.01291633;0.005566467;0.02473294;-0.1029021;0.2560169;9.806119;0.06230806;0.02699753;0.1184145;-0.3230638;0.2008486;-0.9248187
0.84;0.9995755;0.01322769;0.005701457;0.02532477;-0.1052426;0.2622501;9.805929;0.0630245;0.02731526;0.119733;-0.3225763;0.2006546;-0.9250309
0.85;0.9995552;0.01354263;0.005838035;0.02592319;-0.1076033;0.2685576;9.805733;0.06373973;0.02763272;0.1210476;-0.3220835;0.2004574;-0.9252454
0.86;0.9995341;0.01386114;0.005976201;0.02652816;-0.109984;0.2749394;9.80553;0.06445373;0.02794991;0.1223583;-0.3215853;0.2002572;-0.925462
0.87;0.9995123;0.0141832;0.006115953;0.02713967;-0.1123842;0.2813954;9.805319;0.06516648;0.02826682;0.1236652;-0.3210817;0.2000538;-0.9256809
0.88;0.9994898;0.01450882;0.00625729;0.0277577;-0.1148038;0.2879255;9.805102;0.06587796;0.02858346;0.1249681;-0.3205727;0.1998473;-0.9259018
0.89;0.9994665;0.01483798;0.00640021;0.02838223;-0.1172425;0.2945299;9.804877;0.06658818;0.02889981;0.1262669;-0.3200584;0.1996375;-0.926125
0.9;0.9994425;0.01517068;0.006544712;0.02901323;-0.1196999;0.3012083;9.804644;0.0672971;0.02921588;0.1275618;-0.3195388;0.1994245;-0.9263503
0.91;0.9994176;0.01550691;0.006690795;0.02965069;-0.1221759;0.3079607;9.804404;0.06800473;0.02953166;0.1288526;-0.3190139;0.1992083;-0.9265777
0.92;0.999392;0.01584666;0.006838456;0.03029458;-0.12467;0.3147871;9.804156;0.06871103;0.02984715;0.1301392;-0.3184836;0.1989889;-0.9268072
0.93;0.9993655;0.01618993;0.006987696;0.03094489;-0.1271821;0.3216874;9.803899;0.06941601;0.03016234;0.1314217;-0.3179482;0.1987661;-0.9270388
0.94;0.9993382;0.01653671;0.007138512;0.03160159;-0.1297118;0.3286616;9.803635;0.07011965;0.03047724;0.1327;-0.3174074;0.19854;-0.9272726
0.95;0.9993101;0.01688699;0.007290902;0.03226466;-0.1322588;0.3357096;9.803362;0.07082193;0.03079183;0.133974;-0.3168615;0.1983105;-0.9275083
0.96;0.9992811;0.01724077;0.007444866;0.03293407;-0.1348229;0.3428314;9.803081;0.07152284;0.03110612;0.1352438;-0.3163103;0.1980777;-0.9277462
0.97;0.9992512;0.01759804;0.007600402;0.03360982;-0.1374036;0.3500268;9.80279;0.07222236;0.03142011;0.1365092;-0.315754;0.1978415;-0.9279861
0.98;0.9992204;0.01795878;0.007757508;0.03429186;-0.1400009;0.3572958;9.802491;0.07292049;0.03173378;0.1377703;-0.3151924;0.1976018;-0.928228
0.99;0.9991887;0.01832299;0.007916183;0.03498018;-0.1426142;0.3646384;9.802183;0.07361721;0.03204714;0.1390269;-0.3146258;0.1973587;-0.9284719
1;0.999156;0.01869067;0.008076425;0.03567477;-0.1452434;0.3720545;9.801866;0.07431251;0.03236018;0.1402791;-0.314054;0.1971122;-0.9287179
1.01;0.9991224;0.01906181;0.008238232;0.03637558;-0.1478881;0.379544;9.801539;0.07500636;0.03267291;0.1415269;-0.3134771;0.1968621;-0.9289658
1.02;0.9990878;0.01943639;0.008401604;0.03708261;-0.1505479;0.3871068;9.801203;0.07569877;0.03298531;0.1427701;-0.3128951;0.1966084;-0.9292157
1.03;0.9990523;0.01981442;0.008566538;0.03779582;-0.1532227;0.3947429;9.800857;0.07638971;0.03329739;0.1440087;-0.312308;0.1963512;-0.9294675
1.04;0.9990157;0.02019587;0.008733033;0.03851519;-0.1559121;0.4024522;9.800501;0.07707917;0.03360914;0.1452427;-0.3117159;0.1960904;-0.9297213
1.05;0.9989782;0.02058075;0.008901087;0.03924071;-0.1586157;0.4102347;9.800135;0.07776715;0.03392055;0.1464721;-0.3111188;0.195826;-0.929977
1.06;0.9989396;0.02096904;0.009070699;0.03997233;-0.1613333;0.4180901;9.799759;0.07845361;0.03423163;0.1476968;-0.3105167;0.195558;-0.9302346
1.07;0.9988999;0.02136075;0.009241867;0.04071005;-0.1640645;0.4260185;9.799372;0.07913856;0.03454238;0.1489168;-0.3099095;0.1952862;-0.9304941
1.08;0.9988592;0.02175585;0.009414589;0.04145383;-0.166809;0.4340198;9.798975;0.07982198;0.03485278;0.150132;-0.3092975;0.1950108;-0.9307555
1.09;0.9988173;0.02215433;0.009588864;0.04220366;-0.1695664;0.4420939;9.798566;0.08050386;0.03516284;0.1513424;-0.3086805;0.1947316;-0.9310188
1.1;0.9987744;0.02255621;0.00976469;0.04295949;-0.1723366;0.4502407;9.798147;0.08118418;0.03547255;0.152548;-0.3080586;0.1944487;-0.9312839
1.11;0.9987304;0.02296145;0.009942065;0.04372132;-0.1751191;0.4584601;9.797716;0.08186293;0.03578191;0.1537487;-0.3074317;0.194162;-0.9315508
1.12;0.9986852;0.02337006;0.01012099;0.04448911;-0.1779135;0.466752;9.797275;0.08254009;0.03609092;0.1549445;-0.3068001;0.1938715;-0.9318195
1.13;0.9986389;0.02378202;0.01030146;0.04526283;-0.1807197;0.4751163;9.796821;0.08321566;0.03639957;0.1561353;-0.3061636;0.1935771;-0.93209
1.14;0.9985913;0.02419732;0.01048347;0.04604247;-0.1835372;0.483553;9.796356;0.08388962;0.03670787;0.1573212;-0.3055222;0.1932789;-0.9323623
1.15;0.9985426;0.02461597;0.01066702;0.04682799;-0.1863657;0.4920619;9.795879;0.08456195;0.0370158;0.158502;-0.3048761;0.1929768;-0.9326363
1.16;0.9984927;0.02503794;0.01085212;0.04761937;-0.1892049;0.5006429;9.79539;0.08523265;0.03732336;0.1596777;-0.3042252;0.1926707;-0.9329121
1.17;0.9984416;0.02546322;0.01103875;0.04841659;-0.1920545;0.509296;9.794888;0.0859017;0.03763056;0.1608483;-0.3035695;0.1923607;-0.9331896
1.18;0.9983892;0.02589182;0.01122693;0.0492196;-0.194914;0.5180209;9.794374;0.08656909;0.03793739;0.1620138;-0.3029092;0.1920467;-0.9334688
1.19;0.9983356;0.02632371;0.01141663;0.0500284;-0.1977833;0.5268177;9.793847;0.0872348;0.03824384;0.1631741;-0.3022441;0.1917287;-0.9337498
1.2;0.9982806;0.0267589;0.01160787;0.05084294;-0.2006619;0.5356862;9.793308;0.08789883;0.03854991;0.1643292;-0.3015743;0.1914067;-0.9340323
1.21;0.9982244;0.02719736;0.01180064;0.05166321;-0.2035494;0.5446263;9.792755;0.08856116;0.03885561;0.165479;-0.3008999;0.1910806;-0.9343166
1.22;0.9981669;0.0276391;0.01199495;0.05248917;-0.2064457;0.5536379;9.792189;0.08922177;0.03916092;0.1666236;-0.3002209;0.1907504;-0.9346024
1.23;0.998108;0.02808409;0.01219078;0.05332079;-0.2093502;0.5627208;9.79161;0.08988066;0.03946584;0.1677628;-0.2995373;0.1904161;-0.9348899
1.24;0.9980478;0.02853233;0.01238813;0.05415806;-0.2122627;0.5718749;9.791016;0.09053781;0.03977037;0.1688967;-0.2988491;0.1900776;-0.935179
1.25;0.9979862;0.02898382;0.01258701;0.05500093;-0.2151828;0.5811002;9.79041;0.0911932;0.04007452;0.1700251;-0.2981564;0.1897349;-0.9354696
1.26;0.9979232;0.02943853;0.01278741;0.05584939;-0.2181103;0.5903965;9.789789;0.09184684;0.04037826;0.1711481;-0.2974592;0.189388;-0.9357618
1.27;0.9978588;0.02989646;0.01298933;0.0567034;-0.2210446;0.5997636;9.789153;0.09249869;0.04068161;0.1722657;-0.2967574;0.1890369;-0.9360556
1.28;0.997793;0.03035761;0.01319277;0.05756293;-0.2239855;0.6092014;9.788504;0.09314876;0.04098455;0.1733777;-0.2960512;0.1886816;-0.9363509
1.29;0.9977258;0.03082195;0.01339773;0.05842795;-0.2269327;0.6187099;9.787839;0.09379702;0.0412871;0.1744842;-0.2953406;0.1883219;-0.9366476
1.3;0.9976571;0.03128948;0.0136042;0.05929843;-0.2298858;0.6282888;9.78716;0.09444348;0.04158923;0.1755851;-0.2946255;0.1879579;-0.9369459
1.31;0.9975869;0.03176018;0.01381219;0.06017435;-0.2328444;0.6379381;9.786466;0.0950881;0.04189095;0.1766804;-0.2939061;0.1875896;-0.9372456
1.32;0.9975152;0.03223406;0.01402168;0.06105568;-0.2358082;0.6476575;9.785757;0.09573088;0.04219226;0.17777;-0.2931823;0.1872168;-0.9375468
1.33;0.997442;0.03271109;0.01423268;0.06194237;-0.2387768;0.657447;9.785032;0.09637182;0.04249316;0.178854;-0.2924542;0.1868397;-0.9378494
1.34;0.9973673;0.03319127;0.01444519;0.06283442;-0.24175;0.6673064;9.784291;0.09701088;0.04279363;0.1799322;-0.2917218;0.1864582;-0.9381534
1.35;0.997291;0.03367458;0.01465921;0.06373177;-0.2447272;0.6772355;9.783535;0.09764808;0.04309368;0.1810047;-0.2909851;0.1860721;-0.9384588
1.36;0.9972132;0.03416101;0.01487472;0.0646344;-0.2477083;0.6872342;9.782763;0.09828338;0.04339331;0.1820714;-0.2902442;0.1856816;-0.9387655
1.37;0.9971338;0.03465056;0.01509174;0.06554229;-0.2506927;0.6973024;9.781974;0.09891678;0.04369251;0.1831323;-0.289499;0.1852866;-0.9390736
1.38;0.9970528;0.0351432;0.01531026;0.06645539;-0.2536803;0.7074399;9.781169;0.09954827;0.04399127;0.1841873;-0.2887497;0.184887;-0.939383
1.39;0.9969701;0.03563894;0.01553027;0.06737369;-0.2566706;0.7176464;9.780348;0.1001778;0.04428961;0.1852364;-0.2879962;0.1844829;-0.9396937
1.4;0.9968859;0.03613775;0.01575178;0.06829714;-0.2596632;0.727922;9.779509;0.1008055;0.0445875;0.1862796;-0.2872386;0.1840741;-0.9400057
1.41;0.9968;0.03663964;0.01597477;0.06922571;-0.2626578;0.7382663;9.778654;0.1014311;0.04488496;0.1873169;-0.2864769;0.1836608;-0.9403189
1.42;0.9967124;0.03714457;0.01619926;0.07015938;-0.2656541;0.7486793;9.777781;0.1020548;0.04518197;0.1883481;-0.2857111;0.1832427;-0.9406334
1.43;0.9966231;0.03765255;0.01642524;0.07109811;-0.2686517;0.7591607;9.776891;0.1026766;0.04547854;0.1893733;-0.2849413;0.18282;-0.9409491
1.44;0.9965321;0.03816356;0.0166527;0.07204186;-0.2716503;0.7697104;9.775983;0.1032963;0.04577466;0.1903925;-0.2841675;0.1823926;-0.941266
1.45;0.9964394;0.0386776;0.01688165;0.07299061;-0.2746494;0.7803282;9.775058;0.1039141;0.04607032;0.1914056;-0.2833897;0.1819604;-0.9415841
1.46;0.9963449;0.03919464;0.01711208;0.07394433;-0.2776488;0.791014;9.774114;0.1045298;0.04636553;0.1924126;-0.282608;0.1815235;-0.9419034
1.47;0.9962487;0.03971467;0.01734399;0.07490297;-0.280648;0.8017675;9.773152;0.1051435;0.04666029;0.1934134;-0.2818224;0.1810818;-0.9422237
1.48;0.9961507;0.04023769;0.01757738;0.07586651;-0.2836468;0.8125885;9.772172;0.1057552;0.04695458;0.194408;-0.2810328;0.1806352;-0.9425452
1.49;0.9960509;0.04076368;0.01781224;0.07683491;-0.2866447;0.8234769;9.771173;0.1063649;0.04724841;0.1953965;-0.2802395;0.1801838;-0.9428678
1.5;0.9959493;0.04129263;0.01804857;0.07780814;-0.2896414;0.8344325;9.770155;0.1069725;0.04754177;0.1963786;-0.2794423;0.1797276;-0.9431914
1.51;0.9958459;0.04182452;0.01828638;0.07878617;-0.2926366;0.8454551;9.769118;0.107578;0.04783467;0.1973545;-0.2786413;0.1792664;-0.9435161
1.52;0.9957406;0.04235935;0.01852565;0.07976896;-0.2956299;0.8565444;9.768062;0.1081814;0.04812709;0.1983241;-0.2778366;0.1788004;-0.9438418
1.53;0.9956335;0.0428971;0.01876639;0.08075647;-0.298621;0.8677003;9.766986;0.1087828;0.04841904;0.1992873;-0.2770281;0.1783293;-0.9441685
1.54;0.9955245;0.04343776;0.0190086;0.08174868;-0.3016094;0.8789226;9.765891;0.109382;0.04871051;0.2002442;-0.2762159;0.1778533;-0.9444961
1.55;0.9954136;0.04398131;0.01925227;0.08274555;-0.3045948;0.8902111;9.764776;0.1099791;0.0490015;0.2011946;-0.2754001;0.1773723;-0.9448248
1.56;0.9953007;0.04452775;0.0194974;0.08374704;-0.307577;0.9015655;9.763641;0.1105741;0.049292;0.2021387;-0.2745807;0.1768863;-0.9451543
1.57;0.995186;0.04507706;0.01974398;0.08475312;-0.3105554;0.9129857;9.762485;0.111167;0.04958202;0.2030762;-0.2737577;0.1763952;-0.9454848
1.58;0.9950693;0.04562922;0.01999202;0.08576375;-0.3135298;0.9244714;9.761309;0.1117577;0.04987155;0.2040073;-0.2729311;0.1758991;-0.9458161
1.59;0.9949506;0.04618423;0.02024152;0.08677891;-0.3164999;0.9360224;9.760112;0.1123462;0.05016058;0.2049318;-0.272101;0.1753978;-0.9461483
1.6;0.99483;0.04674206;0.02049246;0.08779854;-0.3194652;0.9476384;9.758895;0.1129326;0.05044913;0.2058498;-0.2712674;0.1748915;-0.9464814
1.61;0.9947073;0.04730272;0.02074486;0.08882263;-0.3224254;0.9593194;9.757656;0.1135168;0.05073717;0.2067612;-0.2704303;0.1743799;-0.9468152
1.62;0.9945827;0.04786618;0.0209987;0.08985112;-0.3253802;0.971065;9.756396;0.1140987;0.05102471;0.207666;-0.2695898;0.1738632;-0.9471499
1.63;0.994456;0.04843243;0.02125398;0.09088399;-0.3283292;0.9828749;9.755114;0.1146785;0.05131175;0.2085642;-0.2687459;0.1733413;-0.9474853
1.64;0.9943272;0.04900145;0.02151071;0.0919212;-0.3312721;0.994749;9.753811;0.1152561;0.05159829;0.2094557;-0.2678987;0.1728142;-0.9478215
