9.953782382371704207e-01,1.756235340047370558e-02,4.406794200656845295e-02,8.349696446104697134e-02
9.951074414466148932e-01,1.796584681017019888e-02,4.540380984895531907e-02,8.588889554048956265e-02
9.948293145826991868e-01,1.836285658032982965e-02,4.674148195693290930e-02,8.827612479938881651e-02
9.945438954484615568e-01,1.875338577161558828e-02,4.808091860870127021e-02,9.065856724018801771e-02
9.942512225081131527e-01,1.913743799388389899e-02,4.942208003946686745e-02,9.303613820835936188e-02
9.939513348818533878e-01,1.951501740618832859e-02,5.076492644688800071e-02,9.540875339852228354e-02
9.936442723406054833e-01,1.988612871671361151e-02,5.210941799650967154e-02,9.777632886049754390e-02
9.933300753006689687e-01,2.025077718263989385e-02,5.345551482718670366e-02,1.001387810052953714e-01
9.930087848182908017e-01,2.060896860993746346e-02,5.480317705649389443e-02,1.024960266110373774e-01
9.926804425841534441e-01,2.096070935309199412e-02,5.615236478612246895e-02,1.048479828288108873e-01
9.923450909177866652e-01,2.130600631476056370e-02,5.750303810726124787e-02,1.071945671884547840e-01
9.920027727618985214e-01,2.164486694535859915e-02,5.885515710596207067e-02,1.095356976042764080e-01
9.916535316766302843e-01,2.197729924257786974e-02,6.020868186848778170e-02,1.118712923806979981e-01
9.912974118337345431e-01,2.230331175083587539e-02,6.156357248664220960e-02,1.142012702178324263e-01
9.909344580106764777e-01,2.262291356065669959e-02,6.291978906308079433e-02,1.165255502169867813e-01
9.905647155846636354e-01,2.293611430798368767e-02,6.427729171660089003e-02,1.188440518860937462e-01
9.901882305266009876e-01,2.324292417342411349e-02,6.563604058741082103e-02,1.211566951450690349e-01
9.898050493949736017e-01,2.354335388142619195e-02,6.699599584237628247e-02,1.234634003310949718e-01
9.894152193296594788e-01,2.383741469938863849e-02,6.835711768024357871e-02,1.257640882038289498e-01
9.890187880456723368e-01,2.412511843670310518e-02,6.971936633683829820e-02,1.280586799505360751e-01
9.886158038268360038e-01,2.440647744372979530e-02,7.108270209023836994e-02,1.303470971911455945e-01
9.882063155193898663e-01,2.468150461070665880e-02,7.244708526592077980e-02,1.326292619832298014e-01
9.877903725255307021e-01,2.495021336659235950e-02,7.381247624188075340e-02,1.349050968269053796e-01
9.873680247968874557e-01,2.521261767784351362e-02,7.517883545372233689e-02,1.371745246696561560e-01
9.869393228279328412e-01,2.546873204712647720e-02,7.654612339971957058e-02,1.394374689110767229e-01
9.865043176493329957e-01,2.571857151196411256e-02,7.791430064584724258e-02,1.416938534075361800e-01
9.860630608212329618e-01,2.596215164331788089e-02,7.928332783078002877e-02,1.439436024767616062e-01
9.856156044264856586e-01,2.619948854410571876e-02,8.065316567085925592e-02,1.461866409023405422e-01
9.851620010638190150e-01,2.643059884765614626e-02,8.202377496502638587e-02,1.484228939381418422e-01
9.847023038409471463e-01,2.665549971609892585e-02,8.339511659972226321e-02,1.506522873126547313e-01
9.842365663676234666e-01,2.687420883869282712e-02,8.476715155375069699e-02,1.528747472332449286e-01
9.837648427486389568e-01,2.708674443009091715e-02,8.613984090310634889e-02,1.550902003903278648e-01
9.832871875767673631e-01,2.729312522854391090e-02,8.751314582576517898e-02,1.572985739614583267e-01
9.828036559256562166e-01,2.749337049404187994e-02,8.888702760643718559e-02,1.594997956153361984e-01
9.823143033426672277e-01,2.768750000639510697e-02,9.026144764127978781e-02,1.616937935157273243e-01
9.818191858416658313e-01,2.787553406325433622e-02,9.163636744257198929e-02,1.638804963253001068e-01
9.813183598957623266e-01,2.805749347807105776e-02,9.301174864334731118e-02,1.660598332093760898e-01
9.808118824300049443e-01,2.823339957799842620e-02,9.438755300198556353e-02,1.682317338395958040e-01
9.802998108140265066e-01,2.840327420173316061e-02,9.576374240676224781e-02,1.703961283974976815e-01
9.797822028546457895e-01,2.856713969729915772e-02,9.714027888035424441e-02,1.725529475780113176e-01
9.792591167884258097e-01,2.872501891977331107e-02,9.851712458430217367e-02,1.747021225928637456e-01
9.787306112741886999e-01,2.887693522895420223e-02,9.989424182342723779e-02,1.768435851738989484e-01
9.781967453854900629e-01,2.902291248697402848e-02,1.012715930502026823e-01,1.789772675763102172e-01
9.776575786030521353e-01,2.916297505585462024e-02,1.026491408690787810e-01,1.811031025817847195e-01
9.771131708071602029e-01,2.929714779500806193e-02,1.040268480407603446e-01,1.832210235015609145e-01
9.765635822700197144e-01,2.942545605868239489e-02,1.054046774864364211e-01,1.853309641793977058e-01
9.760088736480798666e-01,2.954792569335336003e-02,1.067825922919611314e-01,1.874328589944559142e-01
9.754491059743186643e-01,2.966458303506233976e-02,1.081605557119848238e-01,1.895266428640909606e-01
9.748843406504996700e-01,2.977545490670173781e-02,1.095385311740350587e-01,1.916122512465580352e-01
9.743146394393917831e-01,2.988056861524780727e-02,1.109164822825467189e-01,1.936896201436279774e-01
9.737400644569608188e-01,2.997995194894216217e-02,1.122943728228401467e-01,1.957586861031151149e-01
9.731606781645317783e-01,3.007363317442224293e-02,1.136721667650470863e-01,1.978193862213164511e-01
9.725765433609219190e-01,3.016164103380167272e-02,1.150498282679834061e-01,1.998716581453619523e-01
9.719877231745478463e-01,3.024400474170099024e-02,1.164273216829683211e-01,2.019154400754759049e-01
9.713942810555064034e-01,3.032075398222961599e-02,1.178046115575888259e-01,2.039506707671505381e-01
9.707962807676315808e-01,3.039191890591965914e-02,1.191816626394094636e-01,2.059772895332296072e-01
9.701937863805289997e-01,3.045753012661229706e-02,1.205584398796262779e-01,2.079952362459042692e-01
9.695868622615881893e-01,3.051761871829751852e-02,1.219349084366643521e-01,2.100044513386199463e-01
9.689755730679752155e-01,3.057221621190775104e-02,1.233110336797188511e-01,2.120048758078944551e-01
9.683599837386049902e-01,3.062135459206636462e-02,1.246867811922381108e-01,2.139964512150481779e-01
9.677401594860982614e-01,3.066506629379165197e-02,1.260621167753492589e-01,2.159791196878454445e-01
9.671161657887197283e-01,3.070338419915693423e-02,1.274370064512247436e-01,2.179528239220476227e-01
9.664880683823026120e-01,3.073634163390770446e-02,1.288114164663901329e-01,2.199175071828786410e-01
9.658559332521591267e-01,3.076397236403652369e-02,1.301853132949721270e-01,2.218731133064019423e-01
9.652198266249779612e-01,3.078631059231641889e-02,1.315586636418863142e-01,2.238195867008106188e-01
9.645798149607117677e-01,3.080339095479337624e-02,1.329314344459645303e-01,2.257568723476290062e-01
9.639359649444519951e-01,3.081524851723901892e-02,1.343035928830209336e-01,2.276849158028278197e-01
9.632883434782992804e-01,3.082191877156403512e-02,1.356751063688564629e-01,2.296036631978519427e-01
9.626370176732225170e-01,3.082343763219309168e-02,1.370459425622014560e-01,2.315130612405615906e-01
9.619820548409133698e-01,3.081984143240211471e-02,1.384160693675955400e-01,2.334130572160870443e-01
9.613235224856369054e-01,3.081116692061880435e-02,1.397854549382048783e-01,2.353035989875972289e-01
9.606614882960763380e-01,3.079745125668692518e-02,1.411540676785758286e-01,2.371846349969824463e-01
9.599960201371771085e-01,3.077873200809533305e-02,1.425218762473254297e-01,2.390561142654515914e-01
9.593271860419895214e-01,3.075504714617252611e-02,1.438888495597671346e-01,2.409179863940450195e-01
9.586550542035114919e-01,3.072643504224743111e-02,1.452549567904726779e-01,2.427702015640611777e-01
9.579796929665312932e-01,3.069293446377740348e-02,1.466201673757690782e-01,2.446127105374007182e-01
9.573011708194749669e-01,3.065458457044393376e-02,1.479844510161702764e-01,2.464454646568255414e-01
9.566195563862560647e-01,3.061142491021714984e-02,1.493477776787437983e-01,2.482684158461350155e-01
9.559349184181306081e-01,3.056349541538974646e-02,1.507101175994112752e-01,2.500815166102589027e-01
9.552473257855582656e-01,3.051083639858134799e-02,1.520714412851834618e-01,2.518847200352681281e-01
9.545568474700715234e-01,3.045348854871372107e-02,1.534317195163286129e-01,2.536779797883031429e-01
9.538635525561514061e-01,3.039149292695818294e-02,1.547909233484745239e-01,2.554612501174211570e-01
9.531675102231151886e-01,3.032489096265540696e-02,1.561490241146439029e-01,2.572344858513626598e-01
9.524687897370139877e-01,3.025372444920906845e-02,1.575059934272228235e-01,2.589976423992365051e-01
9.517674604425414575e-01,3.017803553995348359e-02,1.588618031798617325e-01,2.607506757501267813e-01
9.510635917549566942e-01,3.009786674399667766e-02,1.602164255493094547e-01,2.624935424726185795e-01
9.503572531520219080e-01,3.001326092203916718e-02,1.615698329971796132e-01,2.642261997142467678e-01
9.496485141659537499e-01,2.992426128216961467e-02,1.629219982716490767e-01,2.659486052008654955e-01
9.489374443753922916e-01,2.983091137563788353e-02,1.642728944090891818e-01,2.676607172359412035e-01
9.482241133973879910e-01,2.973325509260664468e-02,1.656224947356284838e-01,2.693624946997678626e-01
9.475085908794056433e-01,2.963133665788193760e-02,1.669707728686474768e-01,2.710538970486070509e-01
9.467909464913506490e-01,2.952520062662376821e-02,1.683177027182057306e-01,2.727348843137523127e-01
9.460712499176132662e-01,2.941489188003741651e-02,1.696632584884000816e-01,2.744054171005178011e-01
9.453495708491370664e-01,2.930045562104632156e-02,1.710074146786548788e-01,2.760654565871544786e-01
9.446259789755093728e-01,2.918193736994725146e-02,1.723501460849440337e-01,2.777149645236919873e-01
9.439005439770755679e-01,2.905938296004870885e-02,1.736914278009441537e-01,2.793539032307074121e-01
9.431733355170788258e-01,2.893283853329304406e-02,1.750312352191200072e-01,2.809822355980237107e-01
9.424444232338256011e-01,2.880235053586337884e-02,1.763695440317408214e-01,2.825999250833354792e-01
9.417138767328783189e-01,2.866796571377618758e-02,1.777063302318287463e-01,2.842069357107654404e-01
9.409817655792761526e-01,2.852973110845966054e-02,1.790415701140386784e-01,2.858032320693504325e-01
9.402481592897842244e-01,2.838769405231963278e-02,1.803752402754697504e-01,2.873887793114596745e-01
9.395131273251742243e-01,2.824190216429298822e-02,1.817073176164085146e-01,2.889635431511441976e-01
9.387767390825336733e-01,2.809240334538955219e-02,1.830377793410040976e-01,2.905274898624194968e-01
9.380390638876097142e-01,2.793924577422377681e-02,1.843666029578749921e-01,2.920805862774820127e-01
9.373001709871833231e-01,2.778247790253585148e-02,1.856937662806478484e-01,2.936227997848597782e-01
9.365601295414793803e-01,2.762214845070423003e-02,1.870192474284284034e-01,2.951540983274988372e-01
9.358190086166089383e-01,2.745830640324932459e-02,1.883430248262045470e-01,2.966744504007854943e-01
9.350768771770497922e-01,2.729100100432989284e-02,1.896650772051817757e-01,2.981838250505060017e-01
9.343338040781606901e-01,2.712028175323211165e-02,1.909853836030509788e-01,2.996821918707445742e-01
9.335898580587358442e-01,2.694619839985261389e-02,1.923039233641891388e-01,3.011695210017195645e-01
9.328451077335943031e-01,2.676880094017623779e-02,1.936206761397925580e-01,3.026457831275597976e-01
9.320996215862099588e-01,2.658813961174856522e-02,1.949356218879432223e-01,3.041109494740217856e-01
9.313534679613832967e-01,2.640426488914490721e-02,1.962487408736086070e-01,3.055649918061490444e-01
9.306067150579486746e-01,2.621722747943552173e-02,1.975600136685745356e-01,3.070078824258724026e-01
9.298594309215283404e-01,2.602707831764844437e-02,1.988694211513119814e-01,3.084395941695562970e-01
9.291116834373257527e-01,2.583386856223027217e-02,2.001769445067780040e-01,3.098601004054871155e-01
9.283635403229615335e-01,2.563764959050572612e-02,2.014825652261501565e-01,3.112693750313085261e-01
9.276150691213559396e-01,2.543847299413661694e-02,2.027862651064963884e-01,3.126673924714032382e-01
9.268663371936515238e-01,2.523639057458081786e-02,2.040880262503785292e-01,3.140541276742210841e-01
9.261174117121860894e-01,2.503145433855218094e-02,2.053878310653921568e-01,3.154295561095568634e-01
9.253683596535062783e-01,2.482371649348170950e-02,2.066856622636404905e-01,3.167936537657761731e-01
9.246192477914326746e-01,2.461322944298079129e-02,2.079815028611448624e-01,3.181463971469928875e-01
9.238701426901678726e-01,2.440004578230726973e-02,2.092753361771909348e-01,3.194877632701976777e-01
9.231211106974567260e-01,2.418421829383471389e-02,2.105671458336114965e-01,3.208177296623379582e-01
9.223722179377907837e-01,2.396579994252573398e-02,2.118569157540053094e-01,3.221362743573526477e-01
9.216235303056670158e-01,2.374484387140993191e-02,2.131446301628941997e-01,3.234433758931607450e-01
9.208751134588917253e-01,2.352140339706688954e-02,2.144302735848164776e-01,3.247390133086052733e-01
9.201270328119378616e-01,2.329553200511516597e-02,2.157138308433588780e-01,3.260231661403535375e-01
9.193793535293528496e-01,2.306728334570741501e-02,2.169952870601269401e-01,3.272958144197559149e-01
9.186321405192182654e-01,2.283671122903280226e-02,2.182746276536535746e-01,3.285569386696617911e-01
9.178854584266613603e-01,2.260386962082674978e-02,2.195518383382471239e-01,3.298065199011965820e-01
9.171393716274205410e-01,2.236881263788899343e-02,2.208269051227788604e-01,3.310445396104980120e-01
9.163939442214620312e-01,2.213159454360985601e-02,2.220998143094105870e-01,3.322709797754152539e-01
9.156492400266542653e-01,2.189226974350653998e-02,2.233705524922628416e-01,3.334858228521705437e-01
9.149053225724927962e-01,2.165089278076839929e-02,2.246391065560238709e-01,3.346890517719842695e-01
9.141622550938832692e-01,2.140751833181299413e-02,2.259054636745000400e-01,3.358806499376648103e-01
9.134201005249781291e-01,2.116220120185283160e-02,2.271696113091083435e-01,3.370606012201659563e-01
9.126789214930703942e-01,2.091499632047333357e-02,2.284315372073112138e-01,3.382288899551090799e-01
9.119387803125430514e-01,2.066595873722290588e-02,2.296912294009945399e-01,3.393855009392747757e-01
9.111997389788760726e-01,2.041514361721498416e-02,2.309486762047887887e-01,3.405304194270639129e-01
9.104618591627109403e-01,2.016260623674312469e-02,2.322038662143344756e-01,3.416636311269277693e-01
9.097252022039716834e-01,1.990840197890936247e-02,2.334567883044918468e-01,3.427851221977706309e-01
9.089898291060459767e-01,1.965258632926626670e-02,2.347074316274960770e-01,3.438948792453242476e-01
9.082558005300235271e-01,1.939521487147317924e-02,2.359557856110578444e-01,3.449928893184956991e-01
9.075231767889941903e-01,1.913634328296719145e-02,2.372018399564100044e-01,3.460791399056903361e-01
9.067920178424041522e-01,1.887602733064891458e-02,2.384455846363015552e-01,3.471536189311092979e-01
9.060623832904751707e-01,1.861432286658426527e-02,2.396870098929383963e-01,3.482163147510251022e-01
9.053343323686793287e-01,1.835128582372159978e-02,2.409261062358726835e-01,3.492672161500342543e-01
9.046079239422778473e-01,1.808697221162562652e-02,2.421628644398400865e-01,3.503063123372880949e-01
9.038832165009189623e-01,1.782143811222770824e-02,2.433972755425469758e-01,3.513335929427050530e-01
9.031602681532976407e-01,1.755473967559334492e-02,2.446293308424066781e-01,3.523490480131626912e-01
9.024391366218759147e-01,1.728693311570725366e-02,2.458590218962266871e-01,3.533526680086719884e-01
9.017198792376659444e-01,1.701807470627614283e-02,2.470863405168468030e-01,3.543444437985355799e-01
9.010025529350732532e-01,1.674822077654958274e-02,2.483112787707290048e-01,3.553243666574887327e-01
9.002872142468046901e-01,1.647742770715969474e-02,2.495338289754994165e-01,3.562924282618272764e-01
8.995739192988362332e-01,1.620575192597932535e-02,2.507539836974435055e-01,3.572486206855202684e-01
8.988627238054450741e-01,1.593324990399967722e-02,2.519717357489551501e-01,3.581929363963108348e-01
8.981536830643043201e-01,1.565997815122724401e-02,2.531870781859394404e-01,3.591253682518059653e-01
8.974468519516405340e-01,1.538599321260061825e-02,2.544000043051710680e-01,3.600459094955542061e-01
8.967422849174547794e-01,1.511135166392749141e-02,2.556105076416080868e-01,3.609545537531155812e-01
8.960400359808067261e-01,1.483611010784149919e-02,2.568185819656621516e-01,3.618512950281221330e-01
8.953401587251632598e-01,1.456032516978048030e-02,2.580242212804255142e-01,3.627361276983308014e-01
8.946427062938102637e-01,1.428405349398488566e-02,2.592274198188564416e-01,3.636090465116708081e-01
8.939477313853285700e-01,1.400735173951775381e-02,2.604281720409222789e-01,3.644700465822856561e-01
8.932552862491343060e-01,1.373027657630590537e-02,2.616264726307022115e-01,3.653191233865696885e-01
8.925654226810826319e-01,1.345288468120273140e-02,2.628223164934498368e-01,3.661562727592024835e-01
8.918781920191373169e-01,1.317523273407274209e-02,2.640156987526159349e-01,3.669814908891806948e-01
8.911936451391032632e-01,1.289737741389827830e-02,2.652066147468331581e-01,3.677947743158488381e-01
8.905118324504253113e-01,1.261937539490842752e-02,2.663950600268621960e-01,3.685961199249289666e-01
8.898328038920492178e-01,1.234128334273008887e-02,2.675810303525011369e-01,3.693855249445520683e-01
8.891566089283504670e-01,1.206315791056195019e-02,2.687645216894579137e-01,3.701629869412909057e-01
8.884832965451253672e-01,1.178505573537116935e-02,2.699455302061873341e-01,3.709285038161951320e-01
8.878129152456492035e-01,1.150703343411252355e-02,2.711240522706931944e-01,3.716820738008310698e-01
8.871455130467961192e-01,1.122914759997149792e-02,2.723000844472953652e-01,3.724236954533247657e-01
8.864811374752280537e-01,1.095145479862945359e-02,2.734736234933644594e-01,3.731533676544122047e-01
8.858198355636455190e-01,1.067401156455316524e-02,2.746446663560228041e-01,3.738710896034951880e-01
8.851616538471044349e-01,1.039687439730700713e-02,2.758132101688139937e-01,3.745768608147049261e-01
8.845066383593990222e-01,1.012009975788930038e-02,2.769792522483409680e-01,3.752706811129740139e-01
8.838548346295072022e-01,9.843744065091780682e-03,2.781427900908732265e-01,3.759525506301189535e-01
8.832062876781030525e-01,9.567863691882921851e-03,2.793038213689255644e-01,3.766224698009303928e-01
8.825610420141346557e-01,9.292514961815614982e-03,2.804623439278061126e-01,3.772804393592784078e-01
8.819191416314647869e-01,9.017754145458065085e-03,2.816183557821374528e-01,3.779264603342264439e-01
8.812806300055782138e-01,8.743637456848626921e-03,2.827718551123505342e-01,3.785605340461603574e-01
8.806455500903528355e-01,8.470221049975440453e-03,2.839228402611503332e-01,3.791826621029312783e-01
8.800139443148965457e-01,8.197561015278978513e-03,2.850713097299577559e-01,3.797928463960126844e-01
8.793858545804489335e-01,7.925713376179754910e-03,2.862172621753247270e-01,3.803910890966735736e-01
8.787613222573462668e-01,7.654734085629236184e-03,2.873606964053265767e-01,3.809773926521685672e-01
8.781403881820522006e-01,7.384679022685497474e-03,2.885016113759288903e-01,3.815517597819449991e-01
8.775230926542535448e-01,7.115603989112734284e-03,2.896400061873342646e-01,3.821141934738689905e-01
8.769094754340193143e-01,6.847564706004782842e-03,2.907758800803043053e-01,3.826646969804697873e-01
8.762995757390240614e-01,6.580616810433065345e-03,2.919092324324631949e-01,3.832032738152050255e-01
8.756934322418368222e-01,6.314815852118516037e-03,2.930400627545783343e-01,3.837299277487463689e-01
8.750910830672730123e-01,6.050217290127335446e-03,2.941683706868238879e-01,3.842446628052869073e-01
8.744925657898103832e-01,5.786876489591197270e-03,2.952941559950232886e-01,3.847474832588710925e-01
8.738979174310688158e-01,5.524848718450936502e-03,2.964174185668755346e-01,3.852383936297477662e-01
8.733071744573555062e-01,5.264189144224926120e-03,2.975381584081631670e-01,3.857173986807473365e-01
8.727203727772705477e-01,5.004952830800463159e-03,2.986563756389446489e-01,3.861845034136833776e-01
8.721375477393783493e-01,4.747194735249538056e-03,2.997720704897301469e-01,3.866397130657809322e-01
8.715587341299430024e-01,4.490969704668362761e-03,3.008852432976437674e-01,3.870830331061294594e-01
8.709839661707234892e-01,4.236332473040088642e-03,3.019958945025704167e-01,3.875144692321643713e-01
8.704132775168360592e-01,3.983337658121852143e-03,3.031040246432906704e-01,3.879340273661753824e-01
8.698467012546746702e-01,3.732039758354357972e-03,3.042096343536020986e-01,3.883417136518435009e-01
8.692842698998997086e-01,3.482493149795887200e-03,3.053127243584296546e-01,3.887375344508081088e-01
8.687260153954837749e-01,3.234752083078593077e-03,3.064132954699254063e-01,3.891214963392622961e-01
8.681719691098233049e-01,2.988870680388708290e-03,3.075113485835567206e-01,3.894936061045805586e-01
8.676221618349098108e-01,2.744902932469137080e-03,3.086068846741873983e-01,3.898538707419763605e-01
8.670766237845658475e-01,2.502902695645806141e-03,3.096999047921481507e-01,3.902022974511923370e-01
8.665353845927399323e-01,2.262923688875650985e-03,3.107904100593010810e-01,3.905388936332234717e-01
8.659984733118641920e-01,2.025019490818125156e-03,3.118784016650958391e-01,3.908636668870714148e-01
8.654659184112731829e-01,1.789243536929135958e-03,3.129638808626207247e-01,3.911766250065363826e-01
8.649377477756841071e-01,1.555649116576407476e-03,3.140468489646477401e-01,3.914777759770391441e-01
8.644139887037368686e-01,1.324289370178394210e-03,3.151273073396734237e-01,3.917671279724816435e-01
8.638946679065959700e-01,1.095217286363858733e-03,3.162052574079554090e-01,3.920446893521409293e-01
8.633798115066112500e-01,8.684856991541811677e-04,3.172807006375468752e-01,3.923104686576007749e-01
8.628694450360406831e-01,6.441472851668184063e-04,3.183536385403272773e-01,3.925644746097191051e-01
8.623635934358320210e-01,4.222545608406069739e-04,3.194240726680336318e-01,3.928067161056334466e-01
8.618622810544637192e-01,2.028598796819658379e-04,3.204920046082886942e-01,3.930372022158035161e-01
8.613655316468464829e-01,-1.398457046739021159e-05,3.215574359806314675e-01,3.932559421810934985e-01
8.608733683732827657e-01,-2.282267701424756101e-04,3.226203684325466559e-01,3.934629454098915180e-01
8.603858137984871091e-01,-4.398148709455207417e-04,3.236808036354974494e-01,3.936582214752700204e-01
8.599028898906629914e-01,-6.486971982165301576e-04,3.247387432809589192e-01,3.938417801121851802e-01
8.594246180206392971e-01,-8.548222536837457586e-04,3.257941890764557979e-01,3.940136312147174413e-01
8.589510189610658486e-01,-1.058138718093265540e-03,3.268471427416037578e-01,3.941737848333520255e-01
8.584821128856651162e-01,-1.258595453819622012e-03,3.278976060041549623e-01,3.943222511723016854e-01
8.580179193685428807e-01,-1.456141507456265582e-03,3.289455805960498913e-01,3.944590405868708127e-01
8.575584573835566271e-01,-1.650726112386591282e-03,3.299910682494735514e-01,3.945841635808612358e-01
8.571037453037397835e-01,-1.842298691336424765e-03,3.310340706929214560e-01,3.946976308040217596e-01
8.566538009007842458e-01,-2.030808858906496539e-03,3.320745896472694914e-01,3.947994530495394505e-01
8.562086413445796351e-01,-2.216206424087263649e-03,3.331126268218556064e-01,3.948896412515756071e-01
8.557682832028070674e-01,-2.398441392754468993e-03,3.341481839105682194e-01,3.949682064828444750e-01
8.553327424405918755e-01,-2.577463970147048089e-03,3.351812625879458940e-01,3.950351599522364254e-01
8.549020344202109545e-01,-2.753224563326495122e-03,3.362118645052862842e-01,3.950905130024861545e-01
8.544761739008539525e-01,-2.925673783618937263e-03,3.372399912867675709e-01,3.951342771078844018e-01
8.540551750384439700e-01,-3.094762449039334395e-03,3.382656445255813327e-01,3.951664638720366884e-01
8.536390513855096618e-01,-3.260441586698831218e-03,3.392888257800778518e-01,3.951870850256657963e-01
8.532278158911131838e-01,-3.422662435194623320e-03,3.403095365699252972e-01,3.951961524244613777e-01
8.528214809008336506e-01,-3.581376446983530748e-03,3.413277783722832304e-01,3.951936780469740840e-01
8.524200581568047719e-01,-3.736535290738612902e-03,3.423435526179897104e-01,3.951796739925580448e-01
8.520235587978044478e-01,-3.888090853690073789e-03,3.433568606877658302e-01,3.951541524793578120e-01
8.516319933594022062e-01,-4.035995243949375144e-03,3.443677039084348523e-01,3.951171258423441524e-01
8.512453717741538251e-01,-4.180200792818888900e-03,3.453760835491595516e-01,3.950686065313948614e-01
8.508637033718575715e-01,-4.320660057084618755e-03,3.463820008176958232e-01,3.950086071094252027e-01
8.504869968798552948e-01,-4.457325821294710888e-03,3.473854568566659973e-01,3.949371402505634232e-01
8.501152604233910282e-01,-4.590151100022560327e-03,3.483864527398501387e-01,3.948542187383759505e-01
8.497485015260205499e-01,-4.719089140115650949e-03,3.493849894684976642e-01,3.947598554641392199e-01
8.493867271100732363e-01,-4.844093422929296455e-03,3.503810679676587214e-01,3.946540634251605173e-01
8.490299434971660952e-01,-4.965117666546864372e-03,3.513746890825373281e-01,3.945368557231458961e-01
8.486781564087679808e-01,-5.082115827985567158e-03,3.523658535748651066e-01,3.944082455626177763e-01
8.483313709668174329e-01,-5.195042105389235942e-03,3.533545621192991093e-01,3.942682462493801165e-01
8.479895916943890333e-01,-5.303850940206938924e-03,3.543408152998399618e-01,3.941168711890321585e-01
8.476528225164134955e-01,-5.408497019358915470e-03,3.553246136062768179e-01,3.939541338855314656e-01
8.473210667604451629e-01,-5.508935277389798157e-03,3.563059574306539634e-01,3.937800479398056441e-01
8.469943271574822408e-01,-5.605120898608734192e-03,3.572848470637638996e-01,3.935946270484125264e-01
8.466726058428349910e-01,-5.697009319217322121e-03,3.582612826916650728e-01,3.933978850022494256e-01
8.463559043570458851e-01,-5.784556229426085494e-03,3.592352643922266942e-01,3.931898356853122944e-01
8.460442236468567190e-01,-5.867717575557707121e-03,3.602067921316995380e-01,3.929704930735022361e-01
